"transE-High_S47_L005"	"transE-Low_S45_L005"	"transE-Medium_S46_L005"	"transE-Pre_S48_L005"
"WNT4"	33.4598347584251	44.3317748415668	46.7355174874859	36.8567894855858
"WNT6"	126.338019146856	154.204773199848	181.040586144899	150.659214866464
"WNT7A"	4.67187466636811	1.51016644047729	9.36827473984711	2.06965048649828
"WNT7B"	256.525399814592	158.433239233184	217.905011886726	200.24577241284
"WNT8A"	11.2848803560863	44.3653340957996	23.8441116966165	10.2915496794367
"WNT8B"	224.052580830752	207.563987430046	378.594741322748	209.85688905562
"WNT9A"	0.493507887292406	4.96676962645865	10.0034120103452	10.2631983029093
"WRAP73"	27.8667453691112	7.75218772778344	27.6549353196052	10.4616579386009
"WSB2"	107.058311016633	108.42995042627	122.555029153198	65.6050852843428
"WSCD1"	90.7067496843441	79.1998399894758	184.798481662012	85.6778598657233
"WSCD2"	55.0096791701935	86.3479611410683	35.620615253769	62.0044604653663
"WT1"	83.304131374958	98.7313259529821	102.468812973695	95.6575444033589
"WTAP"	27.8338448432917	64.5008866354968	25.2731705552373	41.7048748717667
"WTH3DI"	17.9636870974436	11.5108242018603	10.0034120103452	20.0727745813806
"WTIP"	22.4710591347142	49.4327814849567	6.51015702260562	23.8435076595213
"WWC1"	108.736237833427	96.5499744278483	65.8954918141788	74.4790661374107
"WWC2"	46.7516471895006	45.6741450108799	31.227582466157	36.4031674611478
"WWC3"	31.123897425241	33.7270505039929	54.5953412099	37.3954656396059
"WWP2"	48.4624745321142	52.9900624336366	63.0109100439999	29.967404989434
"XAF1"	77.0530314692543	76.5822181593152	62.137596297065	61.3240274287093
"XAGE1B"	11.2190793044474	12.0477722695855	4.7370654757984	9.63946801930706
"XAGE1E"	18.391393933097	27.5521477251524	35.0648701420831	44.7101207836683
"XAGE3"	65.9326537422654	83.1933912431824	55.8391516979588	91.9718654548003
"XAGE5"	35.3351647301362	47.8890557902466	22.997262002619	33.2845160431367
"XBP1"	20.0693207498912	22.4511410817624	9.44766689865938	22.0857223148241
"XCL1"	0.0658010516389874	0	1.82601965268206	2.29646149871727
"XCL2"	131.536302226336	71.6490077870894	174.371644804668	93.389434281169
"XCR1"	3.61905784014431	5.06744738915714	2.83165366430407	3.43051655981222
"XDH"	86.7257860601854	90.3079531405421	168.390768840811	65.1798146364322
"XIAP"	105.479085777297	57.2520877212058	72.8555377367206	83.7499662618619
"XIRP1"	24.3792896322448	31.3779027076949	25.1408502905502	27.5575379846072
"XK"	60.9317738177023	105.006906494521	60.9467139148811	76.9456358952922
"XKR3"	269.093400677639	71.8503633124863	53.4838509865283	119.415997933298
"XKR5"	0.0658010516389874	0.369151796561116	2.22298044674338	5.75532943505686
"XKR6"	140.814250507433	220.752774343547	62.0582041382528	207.985698204814
"XKR7"	6.48140358644026	4.29558454180208	12.2793205629634	1.53097433247818
"XKR8"	54.647773386179	133.028883778933	136.422192892406	108.840934488588
"XKR9"	0	0	0.42342484699874	0.935595425403332
"XKRX"	11.9757913982957	10.6382835918067	2.46115692318017	14.2040396402142
"XKRY"	481.433394316651	407.912735200033	319.209406531175	469.527146669836
"XKRY2"	13.5221161118119	15.8399679978952	19.477542961942	15.0545809360354
"XPA"	2.00693207498912	0	2.32883665849307	9.72452214888918
"XPNPEP2"	52.4763386820925	41.4456789775435	36.0175760478303	32.320569241206
"XPNPEP3"	0	2.31558854206518	1.93187586443175	1.6160284620603
"XPO4"	3.1584504786714	1.27525166084749	8.46849693997479	0.737135789711716
"XPOT"	9.60695353929216	8.96032088016527	3.22861445836539	6.32235696560434
"XPR1"	9.73855564257014	1.84575898280558	11.4589349219034	15.3947974543639
"XRCC2"	10.1662624782236	5.67151396534806	2.01126802324401	9.01573773570484
"XRCC4"	0.855413671306836	0	0	0
"XRCC6BP1"	567.96177722192	306.865820704986	312.990354090881	473.014365982703
"XRN1"	11.9757913982957	8.22201728704304	1.66723533505754	6.12389732991272
"XRRA1"	1.11861787786279	7.38303593122232	0	4.28105785563343
"XXYLT1"	0	4.63117708413037	0.582209164623267	0
"XYLB"	47.5741603349879	50.4395591119416	53.9602039394019	34.3335169746496
"XYLT1"	0.855413671306836	0	0.926241852809743	0.963946801930706
"XYLT2"	0	0	4.18132036411255	8.10849368682888
"YAF2"	151.145015614754	121.585178085539	225.314946709204	143.174451463237
"YAP1"	3.29005258194937	0	4.31364062879966	0
"YARS"	0.592209464750887	0	0	0
"YBX1"	18.7203991912919	53.1242994505679	19.3981508031298	32.8308940186988
"YBX2"	1.34892155859924	2.88609586402327	6.27198054616883	5.13159915145464
"YBX3"	17.7333834167071	10.2020132867799	17.7838435739471	5.92543769422111
"YDJC"	104.886876312546	128.12923266094	150.792173637426	91.8584599486908
"YIF1A"	19.6416139142377	0	4.04900009942545	0
"YIPF2"	19.1810065527648	32.5189173516111	32.1802883719042	17.0958800460063
"YIPF3"	24.3792896322448	40.2711050793945	49.0908181989164	30.9030004148373
"YIPF4"	3.61905784014431	9.89997999868448	3.73143146417639	8.47706158168474
"YIPF6"	280.74018681774	405.664265166434	356.364936855314	311.865141801111
"YIPF7"	1.51342418769671	5.26880291455411	0.132320264687106	3.40216518328485
"YJEFN3"	3.05974890121291	5.06744738915714	1.03209806455943	6.80433036656969
"YME1L1"	22.7013628154507	18.9274193873154	8.94484989284837	26.7353480653134
"YOD1"	153.086146638104	102.926232732086	156.614265283659	142.975991827546
"YPEL1"	0	0	1.93187586443175	8.78892672348585
"YPEL2"	92.3517759753188	22.3169040648311	66.7423415081763	58.7440521647183
"YPEL5"	0	2.58406257592781	0	2.38151562829939
"YTHDC1"	58.8919412168937	35.3714539614015	71.8234396721612	60.8987567807987
"YTHDF2"	291.76186296727	127.122455033955	142.932349915012	134.442227492806
"YTHDF3"	0	4.63117708413037	0	0.907244048875959
"YWHAB"	319.858912017118	240.485615832451	438.138860431946	317.733876742277
"YWHAG"	0.0987015774584811	0	0	0
"YWHAQ"	89.4236291773839	52.7887069082396	122.078676200324	78.1647450859693
"YWHAZ"	22.2078549281582	15.8064087436623	6.27198054616883	9.89463040805342
"YY1AP1"	0	2.58406257592781	3.96960794061318	1.36086607331394
"YY2"	94.3258075244884	119.068234018076	111.86355176648	130.1895210137
"ZACN"	2.27013628154507	4.59761782989754	0.952705905747164	2.04129910997091
"ZAK"	1.31602103277975	4.22846603333642	2.01126802324401	4.73467988007141
"ZAN"	88.0418070929651	86.6499944291638	97.7317474978966	110.768828092449
"ZAP70"	17.3385771068732	14.0613275235552	15.3491507037043	12.3328487894076
"ZAR1L"	0.62510999057038	0	0	0
"ZASP"	58.5300354328793	96.8184484617109	29.1898503899756	58.6873494116636
"ZBED2"	0	0	0	0.567027530547474
"ZBED3"	0	0	2.1171242349937	0
"ZBED4"	375.888507487716	465.668211734732	518.589581361706	440.523688482333
"ZBED6"	0.658010516389874	0	1.90541181149433	0
"ZBED6CL"	483.637729546557	320.692233448911	549.578987351427	380.645581256519
"ZBED8"	81.23139824833	75.0049332103722	90.3218126754186	68.2984660544433
"ZBED9"	11.8112887691982	6.00710650767634	2.85811771724149	5.58522117589262
"ZBTB1"	3.29005258194937	2.31558854206518	3.3609347230525	5.52851842283787
"ZBTB11"	0	30.1026510468474	8.91838583991095	15.1112836890902
"ZBTB17"	4.07966520161722	4.69829559259602	2.35530071143049	0.0283513765273737
"ZBTB18"	12.0086919241152	12.7860758627077	7.75396751066442	8.53376433473949
"ZBTB2"	15.4303466093425	283.810613047033	56.606609233144	90.2991342396853
"ZBTB20"	18.7862002429309	20.3033488108614	22.9178698438068	20.6114507354007
"ZBTB21"	5.56018886349444	10.0342170156158	5.1075622169223	6.18060008296747
"ZBTB25"	50.2391029263669	151.989862420481	89.2632505579218	78.3632047216609
"ZBTB26"	1.28312050696025	0	0	0
"ZBTB3"	40.3031441288798	54.0639585690871	47.9793279755447	49.1329355219386
"ZBTB34"	13.2260113794365	48.2917668410406	18.0749481562587	21.2635323955303
"ZBTB37"	6.08659727660633	0	1.79955559974464	6.09554595338535
"ZBTB38"	0	1.37592942354598	1.03209806455943	2.32481287524464
"ZBTB39"	4.37576993399266	0	3.25507851130281	2.55162388746363
"ZBTB40"	23.260671754382	30.0019732841489	24.1616803318656	30.3926756373446
"ZBTB41"	2.33593733318405	4.39626230450056	1.93187586443175	3.40216518328485
"ZBTB44"	478.110441208882	363.178249307673	293.80391571125	474.431934809072
"ZBTB46"	65.4720463807925	92.89201571647	89.6602113519831	89.3351874377546
"ZBTB47"	52.2131344755365	56.7822581619462	115.356806754219	79.7240707949749
"ZBTB48"	46.2581393022081	49.768374027285	8.81252962816127	20.8382617476197
"ZBTB49"	21.0892370502955	30.2704473180115	23.1295822673061	20.4129910997091
"ZBTB5"	0.822513145487343	0	0	0.907244048875959
"ZBTB6"	10.0675609007651	24.8002888780604	13.7348434745216	21.093424136366
"ZBTB7A"	0.690911042209368	0	4.34010468173708	0
"ZBTB7B"	97.6158601064378	66.2795271098368	43.9567919290566	38.8130344659746
"ZBTB8A"	0.921214722945824	5.93998799921069	4.07546415236287	4.13930097299656
"ZBTB8B"	76.0002146430304	49.6341370103537	49.884739787039	31.7251903341312
"ZBTB9"	1.11861787786279	0	0	0
"ZC2HC1A"	18.6545981396529	38.9622941643142	6.96004592254178	20.1294773344353
"ZC2HC1B"	40.1715420256018	36.2775538256879	22.9443338967442	12.3328487894076
"ZC2HC1C"	0.855413671306836	2.41626630476367	0.158784317624527	1.21910919067707
"ZC3H10"	48.7914797903092	44.6673673838951	78.9687339652649	89.5052956969188
"ZC3H12A"	7.40261830938608	12.6182795915436	17.5192030445728	21.2918837720577
"ZC3H12D"	0	2.38270705053084	0	0
"ZC3H13"	59.8789569914785	37.7206017576995	70.3943808135405	56.1924282772547
"ZC3H14"	7.46841936102507	1.14101464391618	0.820385641060058	0
"ZC3H15"	0	0	0	0.198459635691616
"ZC3H18"	345.817426888698	1252.263571698	1487.46502345363	991.305880279622
"ZC3H4"	680.744779731144	494.898322171525	862.622269548182	627.557719433417
"ZC3H6"	7.17231462864963	2.85253660979044	7.62164724597731	13.2400928382835
"ZC3H7A"	23.7541796416745	18.1891157941932	15.5873271801411	11.3689019874769
"ZC3H7B"	39.381929405934	16.2091197944563	31.4392948896564	22.6243984688442
"ZC3H8"	6.15239832824532	145.244452319683	51.393190804472	43.094092321608
"ZC3HAV1L"	15.0684408253281	50.942947925434	12.8879937805241	22.0573709382967
"ZC3HC1"	197.172851236226	142.626830489522	169.555187170058	138.241311947474
"ZC4H2"	37.6382015375008	16.2762383029219	6.27198054616883	17.0108259164242
"ZCCHC13"	4.1783667790757	10.9067576256693	5.26634653454682	0
"ZCCHC17"	18.8520012945699	0.906099864286376	3.75789551711381	12.3612001659349
"ZCCHC18"	79.7508745864527	33.9284060293899	37.1026022182646	57.5249429740413
"ZCCHC2"	77.7110419856441	80.8442434468844	82.6737013765039	64.7828953650489
"ZCCHC24"	82.3500161261927	97.0198039871079	77.6984594242687	94.3817324596271
"ZCCHC4"	2.89524627211545	3.49016244021419	2.59347718786728	8.81727810001322
"ZCCHC5"	76.7898272626983	72.0852780921161	27.6020072137303	79.5539625358106
"ZCCHC6"	52.6408413111899	40.0361902997647	54.3836287864006	43.9446336174292
"ZCCHC7"	79.7179740606332	89.3011755135573	48.9055698283544	60.5018375094155
"ZCWPW2"	7.00781199955216	2.71829959285913	5.9808759638572	3.03359728842899
"ZDBF2"	42.4087777813274	29.7334992502863	59.7558315326971	48.9061245097196
"ZDHHC1"	16.1541581773714	20.3369080650942	15.3226866507669	11.0853882222031
"ZDHHC11"	24.0502843740499	30.0019732841489	33.7681315481495	22.5393443392621
"ZDHHC13"	3.05974890121291	1.00677762698486	0.185248370561949	0
"ZDHHC14"	0	0	1.19088238218395	0
"ZDHHC15"	77.1846335725322	94.3686229027144	123.931159905944	83.4381011200608
"ZDHHC16"	419.679107353462	336.263727412944	464.126560416493	334.801405411756
"ZDHHC17"	2.23723575572557	4.16134752487076	3.25507851130281	1.75778534469717
"ZDHHC18"	24.4450906838838	33.2236616905004	42.7923735998101	50.1535850769241
"ZDHHC19"	66.3274600520993	128.095673406707	79.2069104417017	92.709001244512
"ZDHHC2"	4.67187466636811	28.3240105725075	16.7252814564502	32.4906775003703
"ZDHHC20"	14.8381371445917	18.5582675907543	18.2866605797581	12.7581194373182
"ZDHHC21"	0.921214722945824	17.9877602687962	3.70496741123897	10.0647386672177
"ZDHHC22"	1.28312050696025	0	0.476352952873582	4.28105785563343
"ZDHHC24"	0	27.0823181658928	15.0845101743301	3.00524591190161
"ZDHHC3"	9.17924670363874	26.5118108439347	12.8879937805241	14.5442561585427
"ZDHHC4"	37.2104947018474	15.4036976928684	11.935287874777	23.7301021534118
"ZDHHC5"	843.404979382721	829.886797923622	997.58893952903	942.910080547395
"ZDHHC6"	93.766498585557	66.0781715844398	34.6414452950844	79.4689084062285
"ZDHHC8"	7.17231462864963	18.1891157941932	9.65937932215875	11.1420909752579
"ZDHHC9"	11.2190793044474	9.29591342249356	6.82772565785468	17.3226910582253
"ZEB1"	53.3317523533993	42.5531343672268	24.002896014241	39.6919271383232
"ZEB2"	568.58688721249	624.638399035641	426.679925510042	565.439853461941
"ZFAND2A"	61.6884859115507	65.641901279413	53.3515307218412	72.9480918049325
"ZFAND2B"	3.94806309833924	0	1.32320264687106	0.793838542766464
"ZFAND3"	11.7125871917398	24.699611115362	10.6120852279059	15.6783112196377
"ZFAND4"	0	0	0.21171242349937	2.01294773344353
"ZFAND5"	5.16538255366051	8.59116908360416	3.75789551711381	13.3251469678656
"ZFAND6"	70.9335336668284	23.4243594545145	35.3030466185199	64.6978412354668
"ZFAT"	44.1525056497605	36.9822981645773	39.7225434590693	35.7227344244909
"ZFC3H1"	2.59914153974	0	1.27027454099622	3.85578720772282
"ZFHX4"	20.4641270597251	17.6857269807007	9.13009826341032	13.7504176157762
"ZFP1"	51.8183281657026	29.5657029791221	27.7872555842923	27.3590783489156
"ZFP14"	313.21300580158	298.778040434874	157.884539824655	277.418219320352
"ZFP2"	52.1473334238975	114.60485320511	78.9951980182023	75.7548780811426
"ZFP3"	2.82944522047646	3.6243994571455	1.85248370561949	10.4049551855462
"ZFP30"	6.54720463807925	6.91320637196272	0.820385641060058	13.9488772514679
"ZFP36"	0	0	0	1.7294339681698
"ZFP36L1"	137.326794770567	144.707504251958	85.5847471996202	88.5980516480428
"ZFP36L2"	17.2398755294147	16.6453900994831	14.2376604803326	24.6940489553425
"ZFP37"	5.59308938931393	5.00032888069148	1.50845101743301	9.32760287750595
"ZFP41"	414.546625325621	488.857656409616	515.67853553859	427.198541514467
"ZFP42"	294.821611868483	239.847990002027	198.850893771783	247.932787731883
"ZFP62"	11.9428908724762	24.2297815561023	2.91104582311633	15.4231488308913
"ZFP64"	154.698272403259	138.834634761212	210.918501911247	176.033696858463
"ZFP69B"	21.6485459892269	34.6667096225121	5.76916354035783	14.1473368871595
"ZFP82"	14.2130271540213	23.3908002002816	6.8541897107921	11.6240643762232
"ZFPL1"	17.8649855199851	28.0890957928777	23.3148306378681	32.8875967717535
"ZFPM1"	89.6210323323008	48.9293926714643	99.3460547270793	43.4059574634091
"ZFPM2"	144.367507295938	143.264456319946	104.083120202878	134.045308221423
"ZFR2"	63.2348106250669	70.340196872009	81.1917144120083	77.8245285676408
"ZFY"	31.2225990026995	70.4408746347075	16.0107520271398	19.4773956743057
"ZFYVE1"	574.311578705082	562.68801572184	367.109342347907	564.390852530428
"ZFYVE16"	1.11861787786279	9.56438745635619	1.90541181149433	2.38151562829939
"ZFYVE21"	131.536302226336	135.982098151422	137.745395539277	151.679864421449
"ZFYVE26"	42.2442751522299	24.699611115362	40.3841447825048	17.4927993173896
"ZFYVE28"	64.1560253480127	35.3378947071687	69.0711781666694	65.3499228955964
"ZFYVE9"	3.78356046924178	0	0.158784317624527	0
"ZG16"	1239.39570814615	1084.40018202539	1242.80485404718	945.405001681804
"ZGLP1"	18.2926923556385	20.773178370121	27.6549353196052	15.1679864421449
"ZGPAT"	0	3.59084020291268	5.55745111685846	3.45886793633959
"ZGRF1"	33.3940337067861	35.270776198703	24.188144384803	37.2820601334964
"ZHX1"	21.0234359986565	45.7748227735784	18.6836213738194	20.7815589945649
"ZHX1-C8orf76"	179.636870974436	128.733299237131	116.388904818779	193.838361317654
"ZHX2"	102.879944237557	142.626830489522	146.504997061564	136.370121096668
"ZHX3"	1.28312050696025	0	0	0
"ZIC2"	166.37795906918	114.974005001671	226.585221250201	122.081027326871
"ZIC3"	28.59055693714	35.0358614190732	32.73603348359	22.7094525984263
"ZIC5"	12.6338019146856	6.40981755847029	23.9235038554288	14.5159047820153
"ZIK1"	42.7048825137028	73.4276482614293	55.918543856771	34.4469224807591
"ZIM2"	6.21819937988431	0	1.85248370561949	3.20370554759323
"ZKSCAN1"	145.255821493065	92.287949140279	99.0284860918302	69.7443862573393
"ZKSCAN2"	3.58615731432481	7.24879891429101	13.7877715803965	5.72697805852949
"ZKSCAN4"	1.90823049753063	2.61762183016064	1.85248370561949	1.7294339681698
"ZKSCAN5"	8.94894302290229	2.51694406746216	4.84292168754808	2.43821838135414
"ZKSCAN7"	11.2519798302668	10.4704873206426	8.20385641060058	0.311865141801111
"ZKSCAN8"	11.5809850884618	9.06099864286376	4.07546415236287	12.6447139312087
"ZMAT2"	87.1205923700193	90.9455789709659	60.5762171737572	87.2371855747289
"ZMAT3"	29.1498658760714	35.673487249497	19.5304710678169	46.127689610037
"ZMAT4"	37.0130915469304	47.1171929428915	24.4792489671146	42.3853079084237
"ZMAT5"	0	0	2.22298044674338	0
"ZMIZ1"	269.850112771487	282.031972572693	383.861087857295	276.964597295914
"ZMIZ2"	8.22513145487343	36.7473833849475	23.7647195378043	12.673065307736
"ZMPSTE24"	9.57405301347267	32.1162063008171	13.761307527459	9.83792765499868
"ZMYM1"	250.800708322001	248.07000728907	99.6106952564535	172.886694063925
"ZMYM2"	6.87620989627418	2.08067376243538	5.82209164623267	6.32235696560434
"ZMYM6NB"	248.20156678226	124.236359169932	179.029318121655	174.417668396403
"ZMYND10"	4.44157098563165	41.6134752487076	15.7461114977656	43.9162822409019
"ZMYND12"	83.6660371589725	151.184440318893	28.5811771724149	111.364206999524
"ZMYND15"	12.6996029663246	22.6524966071594	4.92231384636035	16.1319332440756
"ZNF10"	113.770018283809	129.90787313528	66.8217336669886	109.634773031354
"ZNF100"	2.00693207498912	6.71185084656575	1.45552291155817	1.92789360386141
"ZNF101"	189.507028720284	121.786533610935	22.0445560968719	174.332614266821
"ZNF106"	120.843631335	119.403826560405	123.45480695307	108.727528982478
"ZNF107"	11.0216761495304	8.42337281244001	16.5400330858883	16.2453387501851
"ZNF12"	1.90823049753063	4.49694006719905	0	2.01294773344353
"ZNF121"	49.7455950390745	72.3873113802116	35.8852557831432	70.2547110348321
"ZNF124"	216.978967779561	143.734285879205	75.7401195068995	148.561213003438
"ZNF132"	32.3412168805623	39.9019532828334	25.1408502905502	47.2900960476593
"ZNF133"	14.7723360929527	13.1552276592689	11.247222498404	19.1371791559773
"ZNF134"	286.530679361971	304.919383959482	153.465042984106	269.536536645742
"ZNF135"	27.4390385334577	14.3298015574179	26.0406280904225	23.4465883881381
"ZNF136"	64.6824337611246	69.8032488042838	36.4145368418916	49.0195300158291
"ZNF138"	0	6.74541010079858	0	2.77843489968262
"ZNF140"	2.76364416883747	0	2.01126802324401	0.595378907074848
"ZNF142"	2.92814679793494	0	2.01126802324401	2.63667801704575
"ZNF143"	1.80952892007215	11.2423501679976	6.24551649323141	8.27860194599312
"ZNF146"	415.303337419469	323.242736770606	178.896997856967	297.179128759931
"ZNF148"	346.936044766561	237.666638476893	326.53994919484	273.562432112629
"ZNF154"	4.63897414054861	17.3836936926053	21.5152750381235	12.0209836476065
"ZNF155"	222.374654013958	237.263927426099	47.7676155520453	220.460303876858
"ZNF16"	2.17143470408658	8.92676162593244	3.22861445836539	5.18830190450939
"ZNF165"	1.80952892007215	12.9203128796391	3.3609347230525	1.36086607331394
"ZNF17"	95.2470222474343	69.0649452111615	95.8527997393397	88.2578351297144
"ZNF174"	329.630368185507	341.633208090197	524.729241643188	367.5755966774
"ZNF177"	9.63985406511165	9.96709850715014	0.714529429310373	10.0647386672177
"ZNF18"	62.3464964279406	64.0646163304701	69.4416749077933	76.9456358952922
"ZNF181"	39.0200236219195	44.7009266381279	41.9190598528752	43.6044170991008
"ZNF182"	0	0	0.21171242349937	0
"ZNF184"	58.3326322779623	37.0829759272758	37.0761381653271	39.8336840209601
"ZNF189"	1.0528168262238	2.2149107793667	1.32320264687106	0.0283513765273737
"ZNF197"	4.60607361472912	1.81219972857275	2.32883665849307	3.99754409035969
"ZNF2"	0	5.50371769418391	3.06983014074086	1.58767708553293
"ZNF20"	13.3905140085339	6.40981755847029	3.81082362298866	2.40986700482677
"ZNF202"	49.3178882034211	9.73218372752033	25.881843772798	34.3051655981222
"ZNF205"	3.35585363358836	2.65118108439347	1.21734643512138	3.00524591190161
"ZNF207"	0	0	0.132320264687106	0
"ZNF211"	22.5697607121727	2.51694406746216	15.5608631272037	17.9180699653002
"ZNF213"	0	0	0.899777799872322	0
"ZNF214"	19.7403154916962	25.2365591830872	8.25678451647542	16.9257717868421
"ZNF215"	23.655478064216	32.5860358600767	33.9533799187114	17.1242314225337
"ZNF219"	10.9229745720719	26.6124886066332	25.379026766987	31.9520013463502
"ZNF22"	0	0	2.59347718786728	0
"ZNF221"	0	0	0.317568635249055	0
"ZNF222"	22.6026612379922	25.672829488114	10.8237976514053	26.1399691582386
"ZNF225"	101.695525308055	153.802062149054	121.496467035701	107.253257403055
"ZNF229"	26.6165253879704	22.4847003359953	14.2111964273952	21.2635323955303
"ZNF23"	3.98096362415874	26.0419812846751	2.19651639380596	7.45641202669929
"ZNF234"	299.526387060671	437.545556687621	309.338314785517	473.638096266305
"ZNF236"	9.17924670363874	10.2020132867799	4.78999358167324	6.83268174309706
"ZNF24"	0	0	0	1.6160284620603
"ZNF248"	174.570189998234	304.315317383291	129.964963975676	273.477377983047
"ZNF25"	140.847151033253	151.38579584429	159.895807847899	112.15804554229
"ZNF251"	103.735357908864	124.706188729192	89.2632505579218	81.5385588927268
"ZNF253"	119.494709776401	93.9323525976876	117.473930989213	156.669706690267
"ZNF254"	7.86322567085899	15.1352236590058	4.63120926404871	2.06965048649828
"ZNF256"	58.4971349070598	47.21787070559	80.9006098296967	48.5092052383364
"ZNF257"	4.86927782128507	13.6250572185285	6.1131962285443	2.18305599260778
"ZNF26"	0	0	0	0.0850541295821211
"ZNF260"	0	8.82608386323396	1.53491507037043	0
"ZNF263"	1.48052366187722	6.20846203307332	2.30237260555565	0
"ZNF264"	7.10651357701064	14.9674273878416	8.230320463538	13.7787689923036
"ZNF268"	53.3975534050383	83.7638985651405	17.9161638386342	65.2932201425417
"ZNF273"	143.018585737339	106.88622473156	85.2671785643712	117.998429106929
"ZNF274"	0	0	0.449888899936161	0
"ZNF275"	655.510076427592	711.187715702107	937.515539361084	948.268490711068
"ZNF276"	114.526730377658	40.6402568759556	98.4198128742695	73.6568762181169
"ZNF277"	28.6892585145985	23.1894446748847	14.3170526391449	36.0629509428194
"ZNF28"	226.585921318853	270.4875891166	141.767931585765	250.002438218381
"ZNF280A"	0	0	1.32320264687106	0
"ZNF280D"	18.19399077818	38.995853418547	16.0372160800773	34.3902197277043
"ZNF281"	0	0	0.238176476436791	1.21910919067707
"ZNF283"	8.8831419712633	102.489962427059	14.449372903832	22.3125333270431
"ZNF284"	9.37664985855571	22.8538521325564	15.9313598683276	11.1420909752579
"ZNF285"	68.7291984369223	75.3069664984677	70.7384135017269	62.8550017611875
"ZNF286B"	77.2833351499907	57.7219172804654	41.2574585294397	83.5798580026977
"ZNF287"	32.7689237162157	25.874185013511	12.6498173040873	33.6247325614652
"ZNF292"	60.306663827132	78.4950956505864	68.4625049491087	60.0482154849775
"ZNF296"	2.13853417826709	1.51016644047729	1.87894775855691	10.1497927967998
"ZNF3"	30.8935937445046	37.0494166730429	19.9009678089408	28.0962141386273
"ZNF30"	17.8978860458046	12.0142130153527	14.6875493802688	15.4515002074187
"ZNF300"	23.1948707027431	20.4375858277927	16.6194252447005	25.714698510328
"ZNF302"	27.3403369559993	55.6076842637972	5.87501975210751	44.9652831724147
"ZNF311"	76.7240262110593	110.544183442938	58.7766615740125	87.0670773155647
"ZNF316"	199.179783311215	217.69888220836	217.534515145602	276.510975271476
"ZNF317"	21.6485459892269	28.0555365386448	19.3187586443175	20.2145314640175
"ZNF32"	268.468290687069	281.729939284597	293.565739234814	272.371674298479
"ZNF320"	0	9.56438745635619	0.291104582311633	0
"ZNF322"	150.157999840169	90.1737161236108	58.2209164623267	119.529403439408
"ZNF324"	257.216310856802	592.35439646366	483.101286372624	410.102661468461
"ZNF324B"	0	5.70507321958089	0	0
"ZNF326"	107.157012594091	60.5073353817902	117.897355836212	155.422246123063
"ZNF329"	53.0356476210238	46.9493966717274	21.8063796204351	70.5665761766332
"ZNF330"	54.3187681279841	67.6554565333827	37.6848113828878	60.9554595338535
"ZNF333"	157.26451341718	213.369738412325	88.8662897638605	171.412422484501
"ZNF334"	15.1342418769671	18.8938601330826	3.38739877598992	9.97968453763555
"ZNF335"	1.25021998114076	5.50371769418391	1.00563401162201	3.28875967717535
"ZNF337"	0.26320420655595	0.234914779629801	0	0.0567027530547474
"ZNF33A"	26.9126301203458	24.2633408103352	7.03943808135404	16.0468791144935
"ZNF34"	1.21731945532127	4.36270305026774	3.78435957005123	0
"ZNF345"	0	4.06066976217228	2.46115692318017	2.97689453537424
"ZNF346"	3.19135100449089	0	0.291104582311633	2.21140736913515
"ZNF347"	15.2000429286061	22.3504633190639	1.95833991736917	13.2684442148109
"ZNF35"	105.93969313877	125.712966356176	48.1645763461066	107.224906026527
"ZNF350"	109.82195518547	113.53095706966	69.9709559665417	144.450263406969
"ZNF354A"	45.9949350956522	56.0775138230568	13.2055624157732	44.2848501357577
"ZNF354B"	0	0	1.34966669980848	0
"ZNF354C"	19.1810065527648	254.848976644101	54.8070536333993	80.0642873133034
"ZNF358"	1.84242944589165	0	0	0
"ZNF362"	29.0182637727934	29.2301104367938	44.6448573054296	39.9187381505422
"ZNF365"	39.9741388706848	37.7877202661652	45.9415958993632	43.4910115929913
"ZNF366"	48.1334692739193	71.8503633124863	51.0226940633481	42.7822271798069
"ZNF367"	0	0	1.2438104880588	0
"ZNF382"	16.6147655388443	14.7996311166775	9.34181068690969	16.4154470093494
"ZNF383"	28.853761143696	22.3169040648311	10.0298760632826	17.9747727183549
"ZNF384"	40.0399399223238	14.2626830489522	16.0636801330147	25.7430498868553
"ZNF385A"	345.652924259601	338.143045649982	214.835181745985	302.650944429714
"ZNF385B"	1.11861787786279	3.08745138942024	3.54618309361444	1.95624498038879
"ZNF385C"	835.212748453667	686.756578620607	1423.31615913333	853.659947239222
"ZNF385D"	25.2347033035517	41.3785604690778	21.1447782969996	23.8151562829939
"ZNF391"	0	0	0.42342484699874	0.510324777492727
"ZNF394"	52.8711449919264	64.9371569405236	41.4162428470642	36.261410578511
"ZNF395"	33.2624316035081	78.7971289386819	25.5907391904863	60.3033778737239
"ZNF396"	45.2382230018038	46.3453300955365	45.7298834758639	54.4913456856123
"ZNF397"	3.98096362415874	9.29591342249356	7.46286292835278	5.95378907074848
"ZNF398"	91.9240691396654	137.592942354598	169.158226375996	104.900093151283
"ZNF408"	4.04676467579772	2.78541810132479	0.264640529374212	0.0850541295821211
"ZNF41"	51.6867260624246	55.7419212807285	23.7911835907417	73.2599569467337
"ZNF410"	25.3334048810101	15.4372569471012	12.8086016217119	26.706996688786
"ZNF414"	291.301255605797	287.435012504178	409.795859735968	265.794154944129
"ZNF415"	116.237557720271	242.633408103352	214.120652316675	190.974872288389
